dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,eval_metrics/MAAPE[0.5],domain,num_variates,dataset_size
ds-411-5T/Short/short,visonts,18466363.746918276,18466363.746918276,408.9332125062692,434.24158283736074,5.629419786723761,0.6398212780152834,17369.66331349443,4297.250719578539,0.6221332693165247,0.059203191303109776,0.05920319130310979,0.39979228552782275,Infrastructure,67,1340
ds-411-5T/Short/medium,visonts,510639531.1558046,510639531.1558046,2073.1397964106645,5907.991241479351,2.4525060132653813,0.7829453882061007,236319.64965917394,22597.33460290847,6.5426999059683535,0.6002447540556182,0.6002447540556183,0.46739584042736826,Infrastructure,67,268
ds-411-5T/Short/long,visonts,1060738003.6586822,1060738003.6586822,3032.1012762218047,47681.682626275055,2.7293250305743375,0.9472792603423035,1907267.3050510024,32568.973021246497,10.60843889299744,0.9876228238819518,0.9876228238819517,0.5611076084172038,Infrastructure,67,201
ds-1819-30T/Short/short,visonts,0.2357238584372595,0.2357238584372595,0.46449313839478507,0.5167820146271387,0.9296811755696238,1.602831157353932,20.671280585085544,0.48551401466616745,0.947140839335386,0.9061333095961425,0.9061333095961425,0.7331484112169844,gauge,1,1
ds-2242-30T/Short/short,visonts,10.597822141109162,10.597822141109162,0.33545949873151376,1.8405900990868362,1.710017480797923,0.6030110223182101,73.62360396347344,3.2554296400182205,11.220225196343591,1.1562010352645973,1.156201035264597,0.4128447844384893,rate,1,20
ds-2242-30T/Short/medium,visonts,6.969677833104979,6.969677833104979,0.21111541101157233,1.1355664977768645,0.8908908504729234,0.8534604875273424,45.42265991107459,2.640014741077212,11.631488873169307,0.9301412283530315,0.9301412283530313,0.5082746300343687,rate,1,3
ds-2242-30T/Short/long,visonts,6.971076498193245,6.971076498193245,0.26672044001948136,1.4004202078887789,1.5633417257125741,1.2235357671768103,56.01680831555115,2.6402796250005878,11.63265590998902,1.1751282226051347,1.1751282226051345,0.7303807377617747,rate,1,2
ds-1130-T/Short/short,visonts,4.4936363245073104e-05,4.4936363245073104e-05,0.005416995562679137,0.042402100663571904,0.021191983901604327,0.021178679923858808,1.6960840265428763,0.006703459050749329,0.02571520498810025,0.02078018978848722,0.020780189788487217,0.02118200086968543,Application Usage,1,20
ds-1130-T/Short/medium,visonts,0.003576429131457041,0.003576429131457041,0.042156546708867135,0.31132913891930325,0.19632374008473194,0.1691231057639507,12.45316555677213,0.05980325351899377,0.2399734585339989,0.16916223981633183,0.16916223981633186,0.18097023386162864,Application Usage,1,4
ds-1130-T/Short/long,visonts,0.0035577716860554737,0.0035577716860554737,0.04531556393524844,0.33396362941675545,0.20873226087929478,0.18084148930220603,13.358545176670217,0.05964705932445852,0.24002007908499168,0.18235006658675817,0.1823500665867582,0.19437853049639514,Application Usage,1,3
ds-2539-30T/Short/short,visonts,0.0004983247839055993,0.0004983247839055993,0.017796614348776017,0.1391271980829889,0.017517161104120316,0.01770632044392939,5.565087923319555,0.022323189375750035,0.021954886297791375,0.017502993767434815,0.017502993767434815,0.017511396011460612,gauge,1,20
ds-2539-30T/Short/medium,visonts,0.0019136447159259205,0.0019136447159259205,0.028950863008275412,0.2155676648695642,0.03013269765664885,0.029350403622996672,8.622706594782567,0.04374522506429611,0.043485813765291884,0.02877918299133112,0.02877918299133113,0.02997737285531729,gauge,1,3
ds-2539-30T/Short/long,visonts,0.0021550815182220075,0.0021550815182220075,0.033253342982980036,0.2475153791393678,0.034365233457460495,0.03371241430857155,9.900615165574713,0.046422855558679366,0.04614756578142339,0.03305614905183054,0.03305614905183055,0.03420638153489162,gauge,1,2
ds-2518-30T/Short/short,visonts,0.4088859056427623,0.4088859056427623,0.4249600100408888,1.3887722395497462,1.2416483428057736,0.6414096519564233,55.55088958198985,0.63944187041729,0.9330062669242678,0.6200569135418135,0.6200569135418135,0.5708975688155,gauge,1,20
ds-2518-30T/Short/medium,visonts,0.4994512852209376,0.4994512852209376,0.5459150360753102,1.799342041584083,1.6510525204517115,0.6842140498475447,71.97368166336332,0.7067186747362331,1.017381177449684,0.785890768200059,0.785890768200059,0.6630257056508233,gauge,1,3
ds-2518-30T/Short/long,visonts,0.5683868919491994,0.5683868919491994,0.5889129659017011,1.9404663557155948,1.843825669290287,0.7028700486581125,77.61865422862378,0.7539143797204026,1.0853233779657283,0.8477899170954795,0.8477899170954797,0.6900419880335565,gauge,1,2
