dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,eval_metrics/MAAPE[0.5],domain,num_variates,dataset_size
ds-113-5T/Short/long,timesfm_2_0_500m,5.204863154574699,5.204863154574699,1.5970372939555182,2.0654195413219067,11.584561932173097,1.2307737506691665,50.73389741945104,2.2814169181836754,2.499017489983141,1.7493620293337688,1.6136753537261117,0.8560926064859871,Application Usage,1,2
ds-114-T/Short/short,timesfm_2_0_500m,0.1071625670131381,0.1071625670131381,0.2420342713732661,0.4433288738138703,3.071665270744356,0.8804665776835532,2.9458670136988703,0.327356941293656,0.822966017390427,0.6084672577795459,0.4746117826124453,0.6130327463709925,Application Usage,1,20
ds-114-T/Short/medium,timesfm_2_0_500m,0.1269577418806646,0.1269577418806646,0.2765308602035949,0.4978181058439446,3.5488792152311457,0.9111760146770496,8.55460819060405,0.3563112991201158,0.8918427538796866,0.6921533066891437,0.5973732016306674,0.6447656772680074,Application Usage,1,4
ds-114-T/Short/long,timesfm_2_0_500m,0.1303505694655677,0.1303505694655677,0.2809258504658762,0.5027258932981571,4.064880654074771,0.9079723379863548,11.195661749094322,0.361040952615583,0.9099848436102628,0.7080589175557053,0.6358180232883242,0.6511726788690824,Application Usage,1,3
ds-115-5T/Short/short,timesfm_2_0_500m,0.7974371619967004,0.7974371619967004,0.4532598211366541,0.5528940984291347,2.501469322401824,0.7599004118352917,6.07471848983966,0.8929933717540688,1.134103862789262,0.5756411304470661,0.4927058448444612,0.5544032549343442,Application Usage,1,20
ds-115-5T/Short/medium,timesfm_2_0_500m,1.1624791395101657,1.1624791395101657,0.6477187551983278,0.7977654686326732,3.071183572959607,1.2355708504535077,22.35377621774092,1.078183258778472,1.5374265781684415,0.923609248531926,0.8710560462438702,0.7239590839201229,Application Usage,1,3
ds-115-5T/Short/long,timesfm_2_0_500m,5.016135287404148,5.016135287404148,1.7080937309410371,2.100098654741722,11.03280354621836,1.222680206498444,66.07185824845678,2.239673031360637,3.1936433966912547,2.435642251510054,2.339239845528224,1.00956116168202,Application Usage,1,2
ds-116-T/Short/short,timesfm_2_0_500m,0.8363812018584939,0.8363812018584939,0.4591531412088979,0.725861053780093,21.24558130339864,1.621911971932832,10.072692401205014,0.9145387918828232,2.417355987866183,1.213657206343095,1.089696772939568,1.0758175104132306,Networking,1,20
ds-116-T/Short/medium,timesfm_2_0_500m,0.8603207714230936,0.8603207714230936,0.4765328003583675,0.7641613654178608,21.330696630341738,1.6492834731018828,18.79573616216868,0.9275347817861568,2.2788131954670754,1.1707692852642655,1.1097680579573153,1.1103156610312117,Networking,1,4
ds-116-T/Short/long,timesfm_2_0_500m,0.9829735419291268,0.9829735419291268,0.6207410383175702,1.004586905112168,36.86651279924769,1.6531732807589363,29.40519373124221,0.9914502216092984,2.2076579239612584,1.3822013875243768,1.3306792910544427,1.1423367654744183,Networking,1,3
ds-117-5T/Short/short,timesfm_2_0_500m,3.332322964713425,3.332322964713425,1.0489443297792318,1.4768084712692564,1.408316474841515,0.5310832265707219,24.760292423112386,1.8254651365373773,0.9465077639698742,0.5438799855643753,0.4605237288864346,0.4339281995371484,Networking,1,20
ds-117-5T/Short/medium,timesfm_2_0_500m,2.9577471324731475,2.9577471324731475,1.2209035092302258,1.7573315953548885,2.4189384046153304,0.9784019130765064,41.99788293549933,1.719810202456407,1.126042808787721,0.7993844988410785,0.7255571006799827,0.6619959101224625,Networking,1,4
ds-117-5T/Short/long,timesfm_2_0_500m,2.629158476398445,2.629158476398445,0.9806776356777788,1.429894751127809,1.4868637010779004,1.0792740185363894,41.69402209845089,1.621468000423827,1.160841354898079,0.7020867232784574,0.6707039713862467,0.5633098349757383,Networking,1,3
ds-118-T/Short/short,timesfm_2_0_500m,0.1427984406867888,0.1427984406867888,0.1293370822405147,0.3482858414888797,2.8319378088210976,0.8823041325262665,5.045274698759839,0.3778868093580256,1.9731399553514004,0.6753349372286301,0.5774451220780639,0.5625973895044872,Application Usage,1,20
ds-118-T/Short/medium,timesfm_2_0_500m,0.0875091827968584,0.0875091827968584,0.1090937256981458,0.2931113287380457,2.8713151040915275,0.6786943830359751,5.086626437016975,0.295819510507435,1.5841672383488892,0.5842167268276892,0.5082142918599877,0.4832219343976023,Application Usage,1,4
ds-118-T/Short/long,timesfm_2_0_500m,0.0977685629678768,0.0977685629678768,0.1623114388021507,0.4289109596045792,3.857836662879296,1.1786595414095484,12.9122533436597,0.3126796491105182,1.7402208029047626,0.9033454628608394,0.8613340057352312,0.6849446887912033,Application Usage,1,3
ds-119-5T/Short/short,timesfm_2_0_500m,0.0229078765677129,0.0229078765677129,0.0953037596672678,0.2982288247336909,0.8183011057918238,0.2918504445900889,2.518562062639678,0.1513534821790134,0.3424673569104192,0.2156437117070879,0.1742598289714761,0.2559683828571719,Application Usage,1,20
ds-119-5T/Short/medium,timesfm_2_0_500m,0.094103739125533,0.094103739125533,0.2359992878114062,0.738336452362161,1.2126358753741904,0.8829331895565052,18.25201491501917,0.3067633275434549,0.7968643060673439,0.6130439717817436,0.5667501750572903,0.5277426248598985,Application Usage,1,4
ds-119-5T/Short/long,timesfm_2_0_500m,0.0966156665979735,0.0966156665979735,0.2498886686647266,0.780427560729864,1.035431264831116,1.0070596249809338,20.559458884117447,0.3108306075629836,0.846759087338755,0.6807421658819907,0.633940372523222,0.5655993874233243,Application Usage,1,3
ds-120-10S/Short/short,timesfm_2_0_500m,0.694285567768382,0.694285567768382,0.4920017345888451,0.6202870002350541,1.9565434079869564,1.278006937895957,5.685584529865193,0.8332380018748436,1.6210562836536722,0.9571845038622608,0.7753681942125902,0.7437400265532725,Application Usage,1,20
ds-120-10S/Short/medium,timesfm_2_0_500m,0.5631336248151413,0.5631336248151413,0.4829724656062926,0.6057705927886099,1.3669152671584257,1.6239972414761616,12.80001268146691,0.7504222976532222,1.5675154531758568,1.0088543552928342,0.9114341359560346,0.7869997391956781,Application Usage,1,3
ds-120-10S/Short/long,timesfm_2_0_500m,0.5970755438849062,0.5970755438849062,0.5151318737825664,0.6448787606637247,1.601791686288927,1.6242487669920085,16.925028807649912,0.7727066350723968,1.6140639677623505,1.0760303566442682,1.002989911622571,0.8154315224131402,Application Usage,1,2
