dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,dataset_size
ds-1450-5T/Short/medium,timesfm_2_5_200m,3.753972705453634e-05,3.753972705453634e-05,0.0031295364101727,0.0123456434700486,0.0034343466162681,0.0034452759127057,0.2710494038860441,0.0061269671987481,0.0067313166638146,0.0034382264347872,0.0032284127233338,['Application Usage'],1,4
ds-1450-5T/Short/long,timesfm_2_5_200m,0.0001257164196835,0.0001257164196835,0.0073997020721435,0.0297309913764903,0.0080563483414826,0.0081204516679852,0.8753339126009738,0.0112123333737256,0.0123253721418693,0.0081342641837472,0.0076673595966358,['Application Usage'],1,3
ds-1451-5T/Short/short,timesfm_2_5_200m,1.8943444592878224e-05,1.8943444592878224e-05,0.0019588448107242,0.0079372406988219,0.0021628742416699,0.0021636547208775,0.0778109563820023,0.0043524067586656,0.0047519111810987,0.0021386458284454,0.0017200085233374,['Application Usage'],1,20
ds-1451-5T/Short/medium,timesfm_2_5_200m,5.059971008449793e-05,5.059971008449793e-05,0.0048177932699521,0.0191716764734349,0.0052784730990727,0.0052921338590934,0.2937091541031337,0.0071133473192652,0.0078160004222031,0.0052936926234501,0.0043840153049148,['Application Usage'],1,4
ds-1451-5T/Short/long,timesfm_2_5_200m,0.0001357344841515,0.0001357344841515,0.008359216760706,0.0333177772834803,0.0091145056265371,0.009181075656688,0.8854214363744713,0.0116505143299151,0.0128082190346219,0.0091898671764292,0.0084841795162169,['Application Usage'],1,3
ds-1452-5T/Short/short,timesfm_2_5_200m,1.6697412744785347e-05,1.6697412744785347e-05,0.0015554988135894,0.0063272651243083,0.0017077652116616,0.0017126779970033,0.068326568029685,0.0040862467797216,0.0044586143742508,0.0016972468241069,0.0014191102946871,['Application Usage'],1,20
ds-1452-5T/Short/medium,timesfm_2_5_200m,3.798228766148289e-05,3.798228766148289e-05,0.0031463836630185,0.012412808171205,0.0034524115423361,0.0034635994559598,0.2731430087664991,0.0061629771751551,0.0067704784929151,0.0034565312048864,0.003246357021002,['Application Usage'],1,4
ds-1452-5T/Short/long,timesfm_2_5_200m,0.00012717437413,0.00012717437413,0.0074393616782294,0.0298933109689747,0.0080983921333595,0.0081633153905605,0.8815433917676424,0.0112771616167383,0.0123959735526181,0.0081774238718735,0.0077091293933723,['Application Usage'],1,3
ds-1453-T/Short/short,timesfm_2_5_200m,0.0395291646321614,0.0395291646321614,0.1437504132588704,0.2473561138205171,3.230388641357422,0.7959056069914107,1.6885716258287644,0.1988194272000638,0.7223770829939472,0.5222930458632966,0.4110765337721395,['Application Usage'],2,40
ds-1453-T/Short/medium,timesfm_2_5_200m,0.0442951758702596,0.0442951758702596,0.1484301567077636,0.245506809552008,2.743232727050781,0.9146839311142332,1.8510742014773576,0.2104641914204399,0.7784207301062652,0.5489822766260065,0.4379479680149596,['Application Usage'],2,8
ds-1453-T/Short/long,timesfm_2_5_200m,0.0438400869016294,0.0438400869016294,0.150297122531467,0.2501056311842871,2.6440067997685186,0.9348017018368336,2.14071867775962,0.2093802447740221,0.7681549869266457,0.5513962614661899,0.4483023208026754,['Application Usage'],2,6
ds-1454-5T/Short/short,timesfm_2_5_200m,1.90284646426638e-05,1.90284646426638e-05,0.001967371503512,0.0079711744446844,0.0021723665297031,0.0021730913476829,0.0779345082562303,0.0043621628399985,0.0047625105339394,0.0021479316232155,0.001727384628874,['Application Usage'],1,20
ds-1454-5T/Short/medium,timesfm_2_5_200m,5.047458689659834e-05,5.047458689659834e-05,0.0048098569115002,0.0191380729713407,0.0052698671817779,0.005283395744387,0.2935159592623843,0.0071045469170523,0.0078062380139169,0.0052849095519285,0.0043763187987568,['Application Usage'],1,4
ds-1454-5T/Short/long,timesfm_2_5_200m,0.0001355049786744,0.0001355049786744,0.0083510584301418,0.0332828350997616,0.0091055419709947,0.0091719527657038,0.8855847759907062,0.0116406605772365,0.0127972318730255,0.0091807874996971,0.0084788462886706,['Application Usage'],1,3
ds-1455-T/Short/short,timesfm_2_5_200m,0.1982945919036865,0.1982945919036865,0.3490808804829915,0.4771754222883149,2.493726348876953,1.4001718421382754,2.74893892910781,0.445302809225011,1.1565610373913395,0.9066489968197908,0.7001996326960112,['Application Usage'],1,20
ds-1455-T/Short/medium,timesfm_2_5_200m,0.2096494038899739,0.2096494038899739,0.3364304860432943,0.4537913784068393,1.5721336364746097,1.5934908202596538,3.303783423152439,0.4578748779852133,1.3387922566840342,0.9836978425397562,0.7849662516368522,['Application Usage'],1,4
ds-1455-T/Short/long,timesfm_2_5_200m,0.2530391834400318,0.2530391834400318,0.3897480717411747,0.5254246011378348,3.001885760271991,1.5890944200916637,3.923735987858199,0.503030002524732,1.5102632433497882,1.1701532392955274,0.9470051559858984,['Application Usage'],1,3
ds-1456-T/Short/short,timesfm_2_5_200m,0.945576540629069,0.945576540629069,0.5380979537963867,0.7131322918006241,3.143918863932292,0.84345867523219,5.869500766800743,0.97240760004695,1.0136430454076415,0.5609162748084804,0.4470275759838383,['Application Usage'],8,160
ds-1456-T/Short/medium,timesfm_2_5_200m,1.1187236785888672,1.1187236785888672,0.6054056803385417,0.8118383271072926,2.8413235982259115,1.0056145030133945,6.545655172701784,1.0576973473488849,1.2305241070698958,0.704328403659972,0.568641600291217,['Application Usage'],8,32
ds-1456-T/Short/long,timesfm_2_5_200m,1.3147326434100115,1.3147326434100115,0.6717334323459201,0.9200240897029192,2.726597990813078,1.0556630731070311,8.235741719167292,1.1466179151792508,1.246159576323482,0.7300488143198499,0.5929596408451832,['Application Usage'],8,24
ds-1457-T/Short/short,timesfm_2_5_200m,1.2106651306152345,1.2106651306152345,0.5862571716308593,0.954597912131,2.0660032908121746,0.5753920735999674,11.06817332299816,1.1003022905616593,0.7669204160425573,0.4086264273298593,0.3412875963941784,['Application Usage'],4,80
ds-1457-T/Short/medium,timesfm_2_5_200m,1.9934097290039063,1.9934097290039063,0.827372678120931,1.338133447264864,3.059192911783854,0.888698849750424,11.760177190337716,1.411881627121731,1.196876994403283,0.7013784337285631,0.5685088513082,['Application Usage'],4,16
ds-1457-T/Short/long,timesfm_2_5_200m,1.7305965847439235,1.7305965847439235,0.8250412552445023,1.3512786601595357,2.474044912832755,1.0584180709182571,11.356169728272643,1.3155214117390577,1.1748412569014537,0.7368124126734242,0.568051155094576,['Application Usage'],4,12
ds-1458-5T/Short/short,timesfm_2_5_200m,0.246844376458062,0.246844376458062,0.2298936208089192,0.3729835408203288,1.0594815572102865,0.5868899488686466,2.921987996153536,0.4968343551507505,0.8536174639509169,0.3949831720349924,0.3206638202333562,['Application Usage'],3,60
ds-1458-5T/Short/medium,timesfm_2_5_200m,0.245533780698423,0.245533780698423,0.3047878971806279,0.4994355448220203,1.375314104998553,0.7457459310678988,3.332552742403082,0.4955136533925408,0.8662968052012396,0.5328547049790667,0.4232519972984935,['Application Usage'],3,9
ds-1458-5T/Short/long,timesfm_2_5_200m,0.2620758339210793,0.2620758339210793,0.3188544379340278,0.5238112936982005,1.58238604510272,0.729036939055446,3.299857484495877,0.5119334272354945,0.8950031738853115,0.5574469623900848,0.4370895720016995,['Application Usage'],3,6
ds-1459-5T/Short/short,timesfm_2_5_200m,0.4199551900227865,0.4199551900227865,0.3809705098470052,0.6067936957312943,1.1080201466878254,0.7180893383041057,5.154362352035298,0.648039497270642,0.9448089131479038,0.5554357949877051,0.4548373666741488,['Application Usage'],1,20
ds-1459-5T/Short/medium,timesfm_2_5_200m,0.4411289215087891,0.4411289215087891,0.426979128519694,0.6757875843071016,6.454866536458334,0.9150502461043588,5.129077120854673,0.6641753695439098,1.1472093231401892,0.7375076816841853,0.591546534592997,['Application Usage'],1,4
ds-1459-5T/Short/long,timesfm_2_5_200m,0.4586285343876591,0.4586285343876591,0.4566606592248987,0.7208845051898489,5.8276787651909725,0.9815326579039948,5.152121492049508,0.6772211857197463,1.1931468617049532,0.8045572759795249,0.6447840909129333,['Application Usage'],1,3
ds-1460-5T/Short/short,timesfm_2_5_200m,0.1665679136912028,0.1665679136912028,0.2361060778299967,0.4891560184755271,1.6258221944173177,0.8329510385615471,4.190528352169005,0.4081273253424754,1.104706619574557,0.6390847436684425,0.5240640319894854,['Application Usage'],2,40
ds-1460-5T/Short/medium,timesfm_2_5_200m,0.2415207068125407,0.2415207068125407,0.3172089576721191,0.6549385584446009,2.415361531575521,1.027896151238739,5.293486492992721,0.4914475626275307,1.2293884154997068,0.7935190801839453,0.6466919041082684,['Application Usage'],2,8
ds-1460-5T/Short/long,timesfm_2_5_200m,0.2238165678801359,0.2238165678801359,0.3071289627640335,0.6324271353706894,1.5492158112702543,1.0816467496528597,5.208313190961563,0.4730925574135953,1.182640246251871,0.7677632346196372,0.6247268825135042,['Application Usage'],2,6
ds-1461-5T/Short/short,timesfm_2_5_200m,0.2922027587890625,0.2922027587890625,0.2258148511250813,0.4005434931824565,0.96552365620931,0.4738558484822039,4.747961035101052,0.5405578218739069,0.8261432661783347,0.3451164909857986,0.2889075049048729,['Application Usage'],8,160
ds-1461-5T/Short/medium,timesfm_2_5_200m,0.3406354904174805,0.3406354904174805,0.3251393424140082,0.5742592509015788,1.9688325670030384,0.7915299711280512,5.473991724574879,0.5836398636295164,0.9691702740369742,0.5399140895345274,0.4464808119389062,['Application Usage'],8,24
ds-1461-5T/Short/long,timesfm_2_5_200m,0.3949613359239366,0.3949613359239366,0.3766287061903212,0.6723247650397659,2.398937310112847,0.918777719174948,5.401585923993322,0.6284594942587284,1.0435960567945464,0.6254153787897717,0.507284776183873,['Application Usage'],8,16
ds-1462-T/Short/short,timesfm_2_5_200m,0.3333035278320312,0.3333035278320312,0.2925100708007812,0.6054051426914993,2.240291951497396,0.6455910268003925,5.998547708424529,0.5773244562912879,0.963271915261086,0.4880561234898727,0.3985938503664416,['Application Usage'],5,100
ds-1462-T/Short/medium,timesfm_2_5_200m,0.3841202545166016,0.3841202545166016,0.3057093302408854,0.6317231898467356,2.418253173828125,0.7237981493919633,7.0432292042815865,0.6197743577436885,1.1159848200657865,0.5504696469588345,0.4555573386157616,['Application Usage'],5,20
ds-1462-T/Short/long,timesfm_2_5_200m,0.4700218822337963,0.4700218822337963,0.3983628562644676,0.8395441725418075,4.55155201099537,0.9116682527236352,9.573123447674847,0.6855814191135844,1.2553182116293955,0.7294132168168336,0.5965892407631621,['Application Usage'],5,15
ds-1463-5T/Short/short,timesfm_2_5_200m,0.1664776802062988,0.1664776802062988,0.2360449473063151,0.4891264435793973,1.6210296630859375,0.8334100499257474,4.197699626344678,0.4080167646142727,1.1047199032747204,0.6391000909073852,0.5240375069340983,['Application Usage'],2,40
ds-1463-5T/Short/medium,timesfm_2_5_200m,0.2413645585378011,0.2413645585378011,0.3170894622802734,0.6548210458820561,2.605654652913412,1.0275136960350886,5.291681782451708,0.4912886712899058,1.2291115522253753,0.7932980016704574,0.6464359460762322,['Application Usage'],2,8
ds-1463-5T/Short/long,timesfm_2_5_200m,0.2239097312644676,0.2239097312644676,0.3071712917751736,0.6326278765717935,1.5595422815393518,1.0832433931574497,5.207019013833877,0.4731910092811016,1.1829801974020573,0.7679299653907276,0.6247879206560388,['Application Usage'],2,6
ds-1464-5T/Short/short,timesfm_2_5_200m,0.3502564748128255,0.3502564748128255,0.3432096481323242,0.5280528193340274,1.5981648763020833,0.7001660759199768,4.482690941401048,0.5918246993940228,0.9173215653969264,0.5319710583327026,0.4361237341307908,['Application Usage'],1,20
ds-1464-5T/Short/medium,timesfm_2_5_200m,0.3416861216227213,0.3416861216227213,0.3688696543375651,0.5612999125465017,1.5235630035400392,0.8536398147936886,4.610874511713351,0.5845392387365637,1.0619367419267594,0.6701282188849257,0.5497792263329934,['Application Usage'],1,4
ds-1464-5T/Short/long,timesfm_2_5_200m,0.3481238471137153,0.3481238471137153,0.3987772058557581,0.6044235960330804,1.3121352584273729,0.9322364174655606,4.667747337731377,0.5900202090722955,1.0925109686889574,0.7383958460432453,0.6011328814902784,['Application Usage'],1,3
ds-1465-5T/Short/short,timesfm_2_5_200m,0.071030577023824,0.071030577023824,0.1036014000574747,0.1990836933718723,0.7025240580240886,0.3697724782835722,1.8170406452521783,0.2665156224761019,0.6916314838450907,0.2688547462413962,0.2210500688728062,['Application Usage'],2,40
ds-1465-5T/Short/medium,timesfm_2_5_200m,0.0732124249140421,0.0732124249140421,0.1276517788569132,0.242897516819668,1.159057871500651,0.3731716804553779,2.097795461538553,0.2705779460969466,0.6891166942945419,0.325107693127273,0.2698311234330506,['Application Usage'],2,8
ds-1465-5T/Short/long,timesfm_2_5_200m,0.0940826698585792,0.0940826698585792,0.1712265862358941,0.3222003692410093,1.0246541341145834,0.6227227349280052,2.30250575799641,0.3067289843796625,0.7754450134922846,0.4328798686647182,0.3413349001875545,['Application Usage'],2,6
ds-1466-5T/Short/short,timesfm_2_5_200m,0.4734276453653971,0.4734276453653971,0.4164930025736491,0.616355114850126,3.0876869201660155,0.7508489401336409,5.076808048549053,0.6880607860977089,0.9677591060925208,0.5857983829458158,0.4760964407393211,['Application Usage'],1,20
ds-1466-5T/Short/medium,timesfm_2_5_200m,0.4876136144002279,0.4876136144002279,0.448385492960612,0.6621053296614751,2.114786911010742,0.9463523007726976,5.236682326059557,0.6982933584105092,1.1837643596065133,0.7601142980073079,0.6177717217172802,['Application Usage'],1,4
ds-1466-5T/Short/long,timesfm_2_5_200m,0.6230708369502315,0.6230708369502315,0.607580057779948,0.8948521147589442,2.451713279441551,1.3614203633755244,5.490391645268471,0.7893483622268633,1.3688489724505228,1.053635349831105,0.8239131551895926,['Application Usage'],1,3
ds-1467-10S/Short/short,timesfm_2_5_200m,0.4997383897569444,0.4997383897569444,0.3726287434895833,0.5033724951690983,70.55068663194444,0.6924650775871011,4.808204037162407,0.7069217706061572,1.0313236965496173,0.5436257152567158,0.4356789878676052,['Application Usage'],15,300
ds-1467-10S/Short/medium,timesfm_2_5_200m,0.5475430410879629,0.5475430410879629,0.4092749565972222,0.545077947679978,15.950578703703703,0.734578692639627,5.144866900263214,0.7399615132477925,1.0732429732834117,0.5936139426777849,0.476810030209478,['Application Usage'],15,45
ds-1467-10S/Short/long,timesfm_2_5_200m,0.545451171875,0.545451171875,0.3958636429398148,0.5293294896996726,24.69967129629629,0.6979234253072825,5.193104733739663,0.7385466619483159,1.071190867615457,0.5741621227011798,0.4681139351382403,['Application Usage'],15,30
ds-1468-T/Short/short,timesfm_2_5_200m,0.2800019004128196,0.2800019004128196,0.2120920585863518,0.3218393039903615,1.561945689808239,0.5769409954815924,3.65333609807813,0.5291520579311958,1.2945445052039002,0.5188727983290694,0.4546492520019447,['Application Usage'],11,220
ds-1468-T/Short/medium,timesfm_2_5_200m,0.3148438424775094,0.3148438424775094,0.235023105505741,0.3461911135079311,1.6568660851680872,0.6717357722821028,3.758668022496917,0.5611094745925339,1.4809691656190935,0.6203102749508924,0.5316702932770923,['Application Usage'],11,44
ds-1468-T/Short/long,timesfm_2_5_200m,0.3271373812999789,0.3271373812999789,0.2497254239991056,0.3727439866613795,1.7363672532617844,0.7221491898468996,4.149038237644623,0.5719592479364058,1.5190680321901668,0.6632463934989211,0.5655864588506382,['Application Usage'],11,33
ds-1469-10S/Short/short,timesfm_2_5_200m,1.0735441226050968,1.0735441226050968,0.3160925183977399,0.5956092934971653,0.1269059971400669,0.2071554502892385,16.812988950745268,1.0361197433719216,1.8348885158784465,0.559775581609506,0.5760062747257692,['Application Usage'],14,280
ds-1469-10S/Short/medium,timesfm_2_5_200m,1.0854928540426587,1.0854928540426587,0.3165982491629464,0.5969885203615458,0.1219444735088045,0.200629165923718,11.28277464406925,1.04186988345122,1.8424528933911013,0.5598754407609655,0.5753407822403825,['Application Usage'],14,42
ds-1469-10S/Short/long,timesfm_2_5_200m,1.0899035838293651,1.0899035838293651,0.3210255456349206,0.604882870672428,0.1343094211154513,0.2125055790850751,10.238570485464066,1.0439844748986284,1.84619235759148,0.5677047151494992,0.579927813162993,['Application Usage'],14,28
ds-1470-10S/Short/short,timesfm_2_5_200m,1.2290771484375,1.2290771484375,0.6230532997532895,0.7364537184496239,0.4425753409402412,0.6403950271331195,4.703683753366178,1.1086375189562638,1.272275034609187,0.7150174380290448,0.6141786625553325,['Application Usage'],19,380
ds-1470-10S/Short/medium,timesfm_2_5_200m,1.263706483004386,1.263706483004386,0.6145549502010234,0.7265089582171143,0.4151981393914474,0.597813481973863,5.472997638783662,1.1241470023997688,1.289166397219888,0.7047686729164595,0.5940372676790125,['Application Usage'],19,57
ds-1470-10S/Short/long,timesfm_2_5_200m,1.268690035635965,1.268690035635965,0.6113838061951754,0.7241915790597734,0.4084683959247076,0.5890641169510558,5.25865320321452,1.1263614143053573,1.291705874185262,0.7011320201616532,0.591730104668531,['Application Usage'],19,38
ds-1471-T/Short/short,timesfm_2_5_200m,1.1772052764892578,1.1772052764892578,0.5092338562011719,0.7715360058860287,1.9223679860432945,1.0025400173692531,10.300226387146532,1.084990910786472,1.738463772617798,0.81593735209679,0.67129213348894,"['Database', 'Application Usage']",4,80
ds-1471-T/Short/medium,timesfm_2_5_200m,5.79253184000651,5.79253184000651,0.7344724655151367,1.046663148699596,1.7425445556640624,1.1101610566604272,18.43329052675405,2.406767924002335,2.9871565321646707,0.9115894395875715,0.7862801339299165,"['Database', 'Application Usage']",4,16
ds-1471-T/Short/long,timesfm_2_5_200m,5.25036937572338,5.25036937572338,0.7059828016493056,1.0203015272923406,1.8889114945023149,1.1106685953991502,17.486679160985663,2.291368450451254,2.9744082928091804,0.9164310084625676,0.7876706861576183,"['Database', 'Application Usage']",4,12
ds-1472-5T/Short/short,timesfm_2_5_200m,0.8012557983398437,0.8012557983398437,0.6767152150472006,0.8854802238582639,5.082062276204427,0.7906686484783724,5.441642815797902,0.8951289283337031,0.7675717720944977,0.5802823262387592,0.4554283295149493,"['Database', 'Application Usage']",1,20
ds-1472-5T/Short/medium,timesfm_2_5_200m,1.5361648559570311,1.5361648559570311,0.9186437606811524,1.235464209498375,2.901526387532552,1.469466057698412,9.97359277668416,1.2394211777910813,1.3826553882816717,1.024807199019182,0.8582877723285698,"['Database', 'Application Usage']",1,4
