dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,eval_metrics/MAAPE[0.5],domain,num_variates
ds-1943-30T/Short/short,naive,0.3630984624226888,0.3630984624226888,0.4102211634318033,0.6604526635470337,2.8251663208007813,0.772093137105306,5.542434648137527,0.6025765199729316,1.0495844949870836,0.7145345999756588,0.6194957825711098,0.5553993225097656,gauge,1
ds-1943-30T/Short/medium,naive,0.5952638414171006,0.5952638414171006,0.5646843804253472,0.8960913078669837,3.788112386067709,0.9273201836480036,11.222198946830888,0.7715334350610482,1.2875602937553807,0.9423638091355117,0.9438506084191894,0.6477567884657118,gauge,1
ds-1943-30T/Short/long,naive,0.3816905551486545,0.3816905551486545,0.4380664401584201,0.6924028664105532,2.7048370361328127,0.8562978956434462,13.387038680020153,0.617811099891103,1.0310234205186213,0.7310596388218995,0.9744955979284734,0.5835512797037761,gauge,1
ds-1944-H/Medium/short,naive,0.00170322033492,0.00170322033492,0.0307552453243371,0.7655150442059832,0.0328134876309019,0.0327719775113192,5.7440196976387,0.0412700900764708,0.0436883160248754,0.0325573526653934,0.0270681757268022,0.0327631560238924,gauge,1
ds-1944-H/Medium/medium,naive,0.0021635135014851,0.0021635135014851,0.0355429967244466,0.8590732406522086,0.0383994340896606,0.0375796278317769,14.04345671789259,0.0465135840533191,0.0491440590052415,0.0375530538830767,0.0439978953835164,0.0383247176806132,gauge,1
ds-1944-H/Medium/long,naive,0.0016884634892145,0.0016884634892145,0.031944915983412,0.7711673999040728,0.0333555883831448,0.0341765774620903,17.108164756584035,0.041090917356693,0.0434433318210653,0.0337737308957248,0.0490845036493095,0.0333139737447102,gauge,1
ds-1945-30T/Short/short,naive,0.0015583256880442,0.0015583256880442,0.0280128359794616,0.6801165204634804,0.0299663066864013,0.0299428522586822,5.25481897926169,0.0394756341056635,0.0418633756618216,0.0297072333992716,0.025133334859806,0.029917973279953,gauge,1
ds-1945-30T/Short/medium,naive,0.0022335800859663,0.0022335800859663,0.0361747291353013,0.8613858437460148,0.0384680006239149,0.0384586360719468,10.885225007281072,0.0472607668787369,0.0499124325563631,0.0382043891256189,0.0376469632130227,0.0383977545632256,gauge,1
ds-1945-30T/Short/long,naive,0.0015803817245695,0.0015803817245695,0.0302491717868381,0.7186451195241467,0.0316142135196261,0.0323326508204142,13.187224978006835,0.0397540152005999,0.0419844986357446,0.0319463657999945,0.0403494918489173,0.0315748744540744,gauge,1
ds-1946-D/Long/short,naive,0.0065321594476699,0.0065321594476699,0.0710037390391031,0.4612997456496687,0.0547063867251078,0.0549037257830301,46.41380671333509,0.080821775826011,0.061510917954645,0.0540387181779999,0.3163317472871313,0.054595943291982,gauge,1
ds-1947-H/Medium/short,naive,0.8709269436922941,0.8709269436922941,0.7198526787035393,0.8686284511081173,4.5666725852272725,1.404790011319247,6.892192969920576,0.9332346670009072,1.668840954132078,1.2872642580057292,1.0327282640905755,0.9014496080803148,gauge,1
ds-1947-H/Medium/medium,naive,1.6189540863037108,1.6189540863037108,1.0430667241414389,1.229711362899327,9.467364501953124,1.480632527669271,17.553783233300873,1.2723812660927192,2.472982299002073,2.027289786654158,2.118734606411925,1.0661905924479167,gauge,1
ds-1947-H/Medium/long,naive,0.490684339735243,0.490684339735243,0.5155985514322917,0.6060697063246151,2.3602796766493057,1.3544130113389756,21.63991223232182,0.7004886435448066,1.3278248372643624,0.9773528364211544,2.1338406380725856,0.7887768215603299,gauge,1
ds-1948-30T/Short/short,naive,0.0007577798639734,0.0007577798639734,0.0194871683915456,0.0761683053590795,0.059496796131134,0.0572129964828491,0.9232143365444077,0.0275278016552985,0.075305408055519,0.0533093483434588,0.0531356181171034,0.0589732845624287,gauge,1
ds-1948-30T/Short/medium,naive,0.002360599901941,0.002360599901941,0.0317145877414279,0.1189797541068152,0.0971707238091362,0.0917478985256619,2.019053819440656,0.0485860052066548,0.1365640387030194,0.0891423810076373,0.1074067487440753,0.0932787259419759,gauge,1
ds-1948-30T/Short/long,naive,0.0019123786025577,0.0019123786025577,0.0356341256035698,0.1326854179699886,0.1019089698791504,0.1029766294691297,2.421203495074948,0.0437307512233406,0.1229170411762608,0.1001592966405814,0.1231869392163331,0.1004280726114908,gauge,1
ds-1949-D/Long/short,naive,0.0257385849952697,0.0257385849952697,0.1008531173070271,0.3127139745209128,0.6780943552652995,0.5831751505533854,42.2195440797671,0.1604324935767993,0.5631517977595399,0.354015655151043,2.685282524659333,0.3680713017781575,gauge,2
ds-1950-D/Long/short,naive,0.4573698997497558,0.4573698997497558,0.5867719014485677,0.7733391105079424,2.77615966796875,0.4931545893351237,21.615367659381377,0.6762912832129037,0.6460204517244668,0.5605079619423304,0.9648868720243048,0.536989974975586,gauge,1
ds-1951-H/Medium/short,naive,1.289009903416489,1.289009903416489,0.7701077316746567,0.92112661983643,7.478220159357244,0.9131269743948272,8.590501019981906,1.1353457197772354,1.20055650036822,0.8143403609494738,0.7337738665574635,0.6578696279814749,gauge,1
ds-1951-H/Medium/medium,naive,1.7650418599446616,1.7650418599446616,0.9842291514078776,1.180857917085863,5.718508911132813,1.2054148356119792,21.448364714411973,1.3285487796632314,1.4685396970670963,1.0879386605733163,1.378278067857433,0.7697261810302735,gauge,1
ds-1951-H/Medium/long,naive,2.6736107720269096,2.6736107720269096,1.386952887641059,1.661303447425404,10.273187934027778,1.4983693440755208,26.14771085165044,1.6351179688410586,1.764714972627068,1.4968806983898055,1.6503884713507817,0.9592691209581165,gauge,1
ds-1952-H/Medium/short,naive,0.8706934957793264,0.8706934957793264,0.7198222767223011,0.8687195591203375,4.353243278734611,1.4046280600807883,6.892873189352974,0.9331095840142928,1.6685751966072473,1.2871774306904906,1.0325838989102096,0.9014898357969342,gauge,1
ds-1952-H/Medium/medium,naive,1.6168050130208331,1.6168050130208331,1.0422463099161785,1.2289565313498578,9.054177856445312,1.4808162689208983,17.555473600265007,1.2715364772671027,2.4715286624282404,2.025849572010974,2.1183387576603745,1.0660195668538412,gauge,1
ds-1952-H/Medium/long,naive,0.4906559838189019,0.4906559838189019,0.5156214820014106,0.6062024955851617,2.2997305976019966,1.354514397515191,21.641943210350064,0.7004684031552757,1.3278059930403023,0.9774106738545169,2.133720686036592,0.7887543572319878,gauge,1
ds-1953-D/Long/short,naive,0.1223132530848185,0.1223132530848185,0.2919695854187011,0.5690912400983507,1.6016629536946614,1.0091410319010417,29.424725649724056,0.3497331169403586,0.8779185176885264,0.7329174539814367,2.24974508564664,0.6639074961344401,gauge,1
ds-1954-30T/Short/short,naive,0.0015813494722048,0.0015813494722048,0.0282283186912536,0.6812160549530797,0.030191159248352,0.0301647027333577,5.273463373511163,0.0397661850345849,0.0421656359376629,0.0299315865485348,0.0253353351199833,0.0301418224970499,gauge,1
ds-1954-30T/Short/medium,naive,0.0022746379176775,0.0022746379176775,0.0365256945292154,0.8645685763430349,0.0388342592451307,0.0388250536388821,11.203581538194957,0.0476931642657263,0.0503620252638698,0.0385696352712471,0.0385079158539504,0.0387622197469075,gauge,1
ds-1954-30T/Short/long,naive,0.0016081084807713,0.0016081084807713,0.0305306143230862,0.7210566532585836,0.0318943447536892,0.0326290077633327,13.468812921995108,0.0401012279209924,0.0423452518775431,0.0322390764700358,0.0412488718044731,0.0318541102939181,gauge,1
ds-1955-H/Medium/short,naive,0.0017317413832202,0.0017317413832202,0.0310346755114468,0.7655725480843331,0.0331100550564852,0.033067808006749,5.980390619431128,0.0416141968950526,0.0440542758824669,0.0328544164952193,0.0275652089348531,0.0330585421937884,gauge,1
ds-1955-H/Medium/medium,naive,0.0022005399068196,0.0022005399068196,0.0358897964159647,0.8597283768746107,0.0387795766194661,0.0379422346750895,14.79617263438497,0.0469099126712005,0.0495665568898389,0.0379223395337676,0.045967590736989,0.0387030124664306,gauge,1
ds-1955-H/Medium/long,naive,0.0017211582925584,0.0017211582925584,0.0322681956821017,0.7719956996217188,0.0336855729420979,0.034525802400377,18.03707293143869,0.0414868448132472,0.0438644024577908,0.0341174444178146,0.05165109093828,0.0336428536309136,gauge,1
ds-1956-D/Long/short,naive,0.3616910616556803,0.3616910616556803,0.4970753669738769,0.6136021649110569,2.6528666178385416,1.074966049194336,21.36011689555573,0.6014075670089962,1.032270823817652,0.8531924550226189,1.805899624186944,0.7429475784301758,gauge,1
ds-1957-30T/Short/short,naive,1.4853566487630208,1.4853566487630208,0.8859386444091797,1.0306531848162417,4.62353006998698,1.0274620056152344,7.943152930767421,1.2187520866702222,1.241357640670531,0.9023711363705832,0.736497751959973,0.7084121704101562,gauge,1
ds-1957-30T/Short/medium,naive,2.02234361436632,2.02234361436632,1.1301170349121097,1.315856666343039,4.194508192274306,1.3651740180121528,12.932124784193896,1.4220912820091118,1.5880065825937066,1.2619677184197888,1.1201009446400485,0.8555597093370225,gauge,1
ds-1957-30T/Short/long,naive,3.657648722330729,3.657648722330729,1.5989210340711806,1.8512600748083508,7.594827609592014,1.469893052842882,15.8497160402067,1.912498031980877,2.135629057294005,1.785467050726426,1.491714638558287,0.9795193142361112,gauge,1
ds-1958-H/Medium/short,naive,0.365611423145641,0.365611423145641,0.3115657170613606,1.0994853172420929,3.0830743963068183,0.6683653051202948,20.23252056703292,0.604658104341322,1.669681230754933,0.860346410953587,1.219116354414193,0.4420120643846916,gauge,1
ds-1958-H/Medium/medium,naive,4.670648193359375,4.670648193359375,1.4717896779378254,5.861719427327776,11.145334879557293,1.0491544087727864,55.75834926743041,2.161168247351273,3.1224245451810657,2.126420384608884,2.1409134633354143,0.7866113662719727,gauge,1
ds-1958-H/Medium/long,naive,2.1814697265625,2.1814697265625,0.7433662414550781,2.922119179759239,2.0055923461914062,0.7956024169921875,62.43124365613829,1.4769799343804573,1.864057857927497,0.9381831475480484,1.5888131118408164,0.4890457153320312,gauge,1
ds-1959-H/Medium/short,naive,2.519840124881629,2.519840124881629,1.0962926691228694,1.4191960360915057,3.1799848151929453,1.2430359811493843,11.572411933435433,1.5874004299110005,1.9074832434606028,1.3173487022413215,1.1198672686849729,0.8047873757102273,gauge,2
ds-1959-H/Medium/medium,naive,5.8621337890625,5.8621337890625,1.7871097564697265,2.469774510113503,5.900128173828125,1.5896199544270833,24.830875775737645,2.42118437733736,2.493455826288009,1.8404543149192345,1.7047953236461364,0.9343584696451824,gauge,2
ds-1959-H/Medium/long,naive,3.9508792453342014,3.9508792453342014,1.6354046291775173,2.1578907250440915,6.136161295572917,1.3883529663085938,26.86461776883724,1.9876818772968177,2.2772026264648506,1.8736135593088648,1.813111031315363,0.9810343424479168,gauge,2
ds-1960-D/Long/short,naive,1.079959004720052,1.079959004720052,0.734611562093099,1.9205067367587287,1.2938934326171876,0.5640093485514323,30.63910455088251,1.0392107604908891,0.6928950918678467,0.4898031902241285,0.5586924590858721,0.4689998372395833,gauge,10
ds-1961-D/Long/short,naive,0.9677094353569878,0.9677094353569878,0.6714617411295573,1.280845575660626,0.8934796651204427,0.569812520345052,26.39008378859404,0.9837222348595094,0.6307310422974999,0.4305196617884962,0.5541275795357268,0.388691414727105,gauge,12
ds-1962-D/Long/short,naive,2.765745035807292,2.765745035807292,1.4675835927327474,1.9866863397163752,4.367542012532552,1.5810043334960937,26.41767943330556,1.6630529263397758,2.40691614734432,2.1240157730279896,2.070185176841968,1.154321797688802,gauge,1
ds-1963-H/Medium/short,naive,0.2447405150442412,0.2447405150442412,0.240555748795018,0.6951433860404771,2.5384183941465435,1.0410966584176728,12.751523404612255,0.4947125580013521,2.176306182795821,1.0582366567057009,1.2422014973814248,0.7241816665187026,gauge,1
ds-1963-H/Medium/medium,naive,0.1898212750752766,0.1898212750752766,0.2248931884765625,0.6263546187249086,2.494579823811849,1.1512191772460938,32.62934040701668,0.4356848345711343,1.9161021251464,0.989059710547568,3.103841450812127,0.7012518564860026,gauge,1
ds-1963-H/Medium/long,naive,0.1868855370415581,0.1868855370415581,0.1891530566745334,0.5286679337636484,2.494335428873698,0.7968838161892361,40.48225033689186,0.4323025989299141,1.8309526482064324,0.8011293267536572,3.645205608154903,0.6266020880805121,gauge,1
ds-1964-D/Long/short,naive,0.0938405513763427,0.0938405513763427,0.2606618563334147,0.3315131129609379,3.570196278889974,1.0658997217814128,28.84142918937172,0.30633405193733,0.8972342715810768,0.7634631191576733,3.876541711163485,0.6407177607218425,gauge,1
ds-1965-30T/Short/short,naive,32.46712646484375,32.46712646484375,1.4048269907633464,4.171654125267217,75.68284505208334,1.5193654378255208,121.52369569198297,5.697993196279174,7.482866936779935,1.8448834666814955,2.254609957595575,0.959520975748698,gauge,1
ds-1965-30T/Short/medium,naive,35.276882595486114,35.276882595486114,1.347868431939019,3.978057663512152,34.483072916666664,1.5500213623046877,114.29330232066566,5.939434534994565,10.549401646568365,2.3940335349227,3.179911421914726,0.9368231879340276,gauge,1
ds-1965-30T/Short/long,naive,11.171224636501735,11.171224636501735,0.6395347595214844,2.180481223203101,9.01890869140625,1.561657206217448,64.31781938083101,3.3423381990010728,5.936536195859008,1.1359177385292658,1.311245178301511,0.9645156012641058,gauge,1
ds-1966-H/Medium/short,naive,2.924671334931345,2.924671334931345,0.3803130641128077,1.388647919766364,4.953427586410985,0.3509198044285629,35.28626363860148,1.7101670488380207,2.871012513892892,0.6384660299745016,0.8074057649670325,0.2489069389574455,gauge,5
ds-1966-H/Medium/medium,naive,1.129494120279948,1.129494120279948,0.2342368825276692,1.0859358370175425,1.0935842895507812,0.3774474334716797,46.33238793317158,1.0627766088317658,2.00870025180274,0.4427192704514054,1.2128902200968892,0.2560941060384115,gauge,5
ds-1966-H/Medium/long,naive,1.4389088270399306,1.4389088270399306,0.2594094848632812,1.1840702597154953,0.9194306098090278,0.3786742485894097,55.474621136697806,1.1995452584375177,2.112716909284069,0.4568888095253736,1.3016791545359756,0.2591287061903212,gauge,5
ds-1967-H/Medium/short,naive,17.196520256273676,17.196520256273676,1.1254462039831914,2.7724873739998435,12.131819291548297,1.017893126516631,59.22473315775108,4.146868729086282,4.152446924566905,1.126960107445992,1.2577793038778775,0.7099879293730764,gauge,4
ds-1967-H/Medium/medium,naive,6.771617635091146,6.771617635091146,0.6956112543741862,1.952814586795068,7.046617126464843,1.2213194529215494,63.3794170460768,2.6022332015196383,3.4294130988430656,0.9167273502084272,1.7376510873022804,0.7670126597086588,gauge,4
ds-1967-H/Medium/long,naive,8.833858235677083,8.833858235677083,0.8058164808485243,2.404679945625704,9.853932020399306,1.256702846950955,76.18126582110236,2.972180720561433,3.4080137352254485,0.9239793582551912,1.7378884430128665,0.7469262017144097,gauge,4
ds-1968-30T/Short/short,naive,2.88480224609375,2.88480224609375,0.8395800272623698,2.7017214831510925,6.271278381347656,0.677392323811849,36.90174636159395,1.6984705608557806,2.2623808519997777,1.1183295260901032,1.3187784692021656,0.4516238212585449,gauge,1
ds-1968-30T/Short/medium,naive,4.4571546766493055,4.4571546766493055,1.1829881456163194,4.2396888838970845,2.9670962863498263,1.1258082071940103,74.75990840725407,2.111197450891154,2.5023012312303514,1.4021391945396222,1.844613346079416,0.6374313778347439,gauge,1
ds-1968-30T/Short/long,naive,3.399700249565972,3.399700249565972,1.0178834703233508,3.906754689720872,3.82100830078125,1.0223504808213977,91.89323868422122,1.843827608418415,2.1854005615506904,1.2064485299392589,1.947029852734596,0.6209624820285373,gauge,1
ds-1969-H/Medium/short,naive,2.2818888346354167,2.2818888346354167,0.3574028015136719,1.289701431048274,1.0992720170454546,0.3330368504379735,32.14285916372269,1.5105922132181857,2.571431671162685,0.6083950884511699,0.7015375332036823,0.2406107353441643,gauge,5
ds-1969-H/Medium/medium,naive,0.7643016560872395,0.7643016560872395,0.2647671508789062,0.8930883182559457,1.0439759318033854,0.3650782521565755,40.85331129611655,0.8742434764339049,1.6201068659700617,0.4906540232613071,1.0533187907841637,0.2480214182535807,gauge,5
ds-1969-H/Medium/long,naive,0.9226993136935764,0.9226993136935764,0.2748178609212239,0.9473494896255806,0.7173505995008681,0.3502858140733507,49.14660615292147,0.9605723885754662,1.6992766742839498,0.4861596963375112,1.1794949624032929,0.240709974500868,gauge,5
ds-1970-H/Medium/short,naive,0.7365099163146681,0.7365099163146681,0.1149511747953424,0.5247735550990231,0.9929760897939096,0.2657592870782246,36.6988266631365,0.858201559259052,5.178412115851189,0.6936185909583574,2.070726196098215,0.185853231086305,gauge,19
ds-1970-H/Medium/medium,naive,0.671153928522478,0.671153928522478,0.1231440761633086,0.7645372689725211,0.9043312474300989,0.3058697349146793,89.13280296471798,0.8192398479825539,5.108974552749065,0.7679557494541386,5.010658466083701,0.2042718987715871,gauge,19
ds-1970-H/Medium/long,naive,0.6258353606999268,0.6258353606999268,0.1243944670024671,0.587886260583546,1.1396922685946638,0.3887562534265351,99.62789152221671,0.7910975671179421,4.906643113935256,0.7715347389487107,5.917143792530452,0.2589231970714546,gauge,19
ds-1971-30T/Short/short,naive,6.042636108398438,6.042636108398438,0.936907196044922,1.8137571614757728,1.9618244171142576,0.7504557291666667,37.97386626744242,2.458177395632471,2.3869928738660016,0.9097760008722228,0.8970019608192593,0.5566083908081054,gauge,2
ds-1971-30T/Short/medium,naive,20.42823757595486,20.42823757595486,1.9920123630099824,3.711132212377456,4.794867960611979,0.744057379828559,55.03991242848066,4.519760787470379,4.915316405061872,2.166347182384639,2.0207066293540503,0.5509407891167535,gauge,2
ds-1971-30T/Short/long,naive,3.603634304470486,3.603634304470486,0.7886565314398871,1.6297562467296722,1.5107733832465278,0.8205549452039931,29.39174438852168,1.89832407783036,2.064459585505148,0.8576773349802147,0.8608135974311754,0.5695269266764323,gauge,2
ds-1972-D/Long/short,naive,1.721117955395299,1.721117955395299,0.6526743831797542,1.1806069724108217,2.078908545339209,0.8601077348758013,34.32098866031422,1.3119138521241778,1.999255576419612,0.994625445905303,2.047065288320457,0.550030987079327,distribution,39
ds-1973-30T/Short/short,naive,8.24224141438802,8.24224141438802,0.3313375155131022,0.9898434239371506,1.773748016357422,0.7453133265177408,41.9735674923464,2.870930409185848,9.851532870993632,1.1369772025913931,2.372788390812675,0.5441942850748698,distribution,1
ds-1973-30T/Short/medium,naive,4.400172932942708,4.400172932942708,0.2628847334120008,0.782911473153035,1.2378448486328124,0.7782201131184896,67.42532278781938,2.097658917208112,6.699984231859105,0.8396615647128808,4.063189992529148,0.5676261901855468,distribution,1
ds-1973-30T/Short/long,naive,4.403076171875,4.403076171875,0.2570966508653429,0.7627349012039739,1.2255813598632812,0.7568023681640625,73.67552459702063,2.0983508219254,6.702194195861236,0.8211742589468309,4.4467357597305535,0.5590352376302083,distribution,1
ds-1974-H/Medium/short,naive,2.635802297881156,2.635802297881156,0.3583998824610854,0.8143892210166591,1.1506589253743489,0.4818775870583274,26.202644187463413,1.6235154135027965,3.54522469616222,0.7826276879387868,1.4682232939168185,0.3354262727679628,distribution,2
ds-1974-H/Medium/medium,naive,3.130761210123698,3.130761210123698,0.5336784362792969,1.2070523881860105,2.40235595703125,0.6762829462687174,54.0478925145991,1.7693957189175342,3.6296461282508568,1.094760120227465,2.764608795689009,0.4415300687154134,distribution,2
ds-1974-H/Medium/long,naive,2.986407470703125,2.986407470703125,0.3888163248697917,0.8664079645340763,1.0399283515082465,0.52769529554579,62.45092456654804,1.728122527688105,3.445503559700251,0.7752158831009826,2.9084691148111705,0.3400271521674262,distribution,2
ds-1975-H/Medium/short,naive,1.1356838896780304,1.1356838896780304,0.7114430190577652,1.1144868179112484,4.377816051136364,1.0285512596669824,8.983130220228325,1.0656847046279825,1.6607294009474305,1.1086903412585674,0.9587739512156566,0.6385858832465278,gauge,75
ds-1975-H/Medium/medium,naive,2.618205295138889,2.618205295138889,1.238990993923611,2.132548096251408,11.456890625,1.3712679036458333,25.64386480801639,1.6180869244694145,2.458364499858987,1.882402872828098,1.699278046406068,0.9269931640625,gauge,75
ds-1975-H/Medium/long,naive,0.910064308449074,0.910064308449074,0.6191078559027777,1.0381443284598824,8.606851273148148,1.0059383680555556,27.61336593365592,0.9539729076074824,1.4706267083813034,0.954405037080916,1.559086834111025,0.6388171296296297,gauge,75
ds-1976-30T/Short/short,naive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gauge,1
ds-1976-30T/Short/medium,naive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gauge,1
ds-1976-30T/Short/long,naive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gauge,1
ds-1977-30T/Short/short,naive,3.359979410807292,3.359979410807292,0.7630215861002604,1.3411206833067384,8.464119954427083,1.255189961751302,25.31644986974275,1.833024661810989,3.615989512431816,1.505205091115207,1.6515259988646012,0.79815087890625,gauge,100
ds-1977-30T/Short/medium,naive,19.01371701388889,19.01371701388889,2.176014322916666,4.13696847576847,28.971553819444445,1.3508037109375,64.22277692005312,4.360472109059854,4.806325559197035,2.398509380597358,2.537590832211402,0.8831769748263889,gauge,100
ds-1977-30T/Short/long,naive,6.452208333333333,6.452208333333333,1.0429634331597222,2.0155357870472748,11.867973958333334,1.2815431857638888,56.00843618936463,2.540119747833423,2.7998441824835267,1.1496052906033285,1.738920017991353,0.7930957573784723,gauge,100
ds-1978-D/Long/short,naive,0.1985918782552083,0.1985918782552083,0.1927599690755208,0.5180093893274053,1.383891438802083,0.7551002604166667,74.2698837914252,0.4456364866740697,1.963923768311776,0.8494948150942909,5.584294106184967,0.4816604410807291,gauge,100
ds-1979-30T/Short/short,naive,2.3474080403645834,2.3474080403645834,0.3495992660522461,1.097710639222422,2.690599060058594,0.5279577255249024,34.13261896803424,1.5321253344177113,4.2178423362552255,0.9624242560020893,1.4860894561169524,0.3971152941385905,gauge,2
ds-1979-30T/Short/medium,naive,2.4725028143988714,2.4725028143988714,0.4468139224582248,1.4096238323694126,2.826654052734375,0.954610866970486,45.76075641225029,1.5724194142781598,4.341341213885734,1.23362232677362,2.386919971831596,0.6138301425509982,gauge,2
ds-1979-30T/Short/long,naive,3.404922146267361,3.404922146267361,0.4590905083550347,1.4529135629264769,3.2957438151041667,0.5608439127604167,55.251515794547295,1.8452431130524127,5.0945885707031495,1.2675171310705358,2.827859618936502,0.4355611165364583,gauge,2
ds-1980-D/Long/short,naive,0.1211824417114257,0.1211824417114257,0.3047055244445801,0.8882345218479749,0.8641215006510417,1.5829817454020183,55.45300091311752,0.34811268536413,1.114397151538281,0.9754398008904244,3.5841358191291013,0.6764589309692383,gauge,1
ds-1981-D/Long/short,naive,2.1014027913411457,2.1014027913411457,0.1379142252604166,0.9943884252806788,0.0485770161946614,0.0543325551350911,149.06016926690893,1.44962160281266,6.017533468744643,0.5724966189178659,5.573124524912878,0.0316117254892985,gauge,10
ds-1982-D/Long/short,naive,2.58173090616862,2.58173090616862,1.222083282470703,1.3208294264550575,1.4696404774983725,1.2028858184814453,22.156847774473228,1.606776557636008,1.5521413906804007,1.180528827463171,1.3983236972712931,0.7630341847737631,gauge,1
ds-1983-D/Long/short,naive,0.9200162887573242,0.9200162887573242,0.809986432393392,1.0993134994950458,1.1051005045572917,0.9875405629475912,23.70343222304416,0.9591747957266832,0.901138089056267,0.7609766531610076,1.055556037782602,0.6219122568766277,gauge,1
ds-1984-30T/Short/short,naive,0.0015523498257001,0.0015523498257001,0.0274734238783518,0.78524977233836,0.0284900486469268,0.0283469378948211,6.5622347532514445,0.0393998708843077,0.0408834390122788,0.0285079119392859,0.0239471171277265,0.0284426569938659,gauge,1
ds-1984-30T/Short/medium,naive,0.0017073728972011,0.0017073728972011,0.0313604646258884,0.886459437540294,0.0323936912748548,0.0323707527584499,11.835304542917743,0.0413203690351515,0.0427480733975693,0.0324440336549002,0.0328957976785366,0.032347912258572,gauge,1
ds-1984-30T/Short/long,naive,0.0015284586283895,0.0015284586283895,0.0299352645874023,0.842526868122844,0.0309380955166286,0.0308874130249023,14.193037689810664,0.0390955064986958,0.0404463372507551,0.0309695900021925,0.0363186641793572,0.0309006611506144,gauge,1
ds-1985-H/Medium/short,naive,0.0023213521097645,0.0023213521097645,0.034484559839422,0.973498414448668,0.0357010581276633,0.0353830908284042,7.715762567057658,0.0481804120962509,0.0500026748640412,0.0357888228526457,0.0299144177398347,0.0356217658880985,gauge,1
ds-1985-H/Medium/medium,naive,0.0019647225737571,0.0019647225737571,0.0346666057904561,0.960570620132112,0.0353626092274983,0.0357117811838785,18.8748577393656,0.0443251911869218,0.0457613279341691,0.0357898042504032,0.0469074973698558,0.0353149493535359,gauge,1
ds-1985-H/Medium/long,naive,0.0018122980991999,0.0018122980991999,0.0333876715766059,0.9300270792488946,0.0345574405458238,0.0343280447853936,22.994182573049784,0.0425710946441353,0.0440093848899618,0.0345156943056645,0.054294544081527,0.034508032268948,gauge,1
ds-1986-30T/Short/short,naive,1.2797828674316407,1.2797828674316407,0.7957614262898763,0.9149257813042796,9.6001220703125,1.2127652486165366,7.9416165680366895,1.1312748858839043,1.6279083025052912,1.145103324430808,0.9367695014279658,0.7981096903483073,gauge,1
ds-1986-30T/Short/medium,naive,1.0877938164605034,1.0877938164605034,0.7357440524631076,0.8406012252762157,4.421597629123264,1.241467030843099,11.721084317899669,1.0429735454269695,1.5530144120308709,1.0955418016604055,1.173188992306146,0.787074957953559,gauge,1
ds-1986-30T/Short/long,naive,1.1522098117404511,1.1522098117404511,0.7948111640082465,0.9052204607328286,7.466067843967014,1.336410183376736,13.624991646144064,1.0734103650237643,1.5983356185921125,1.1834942486892348,1.3129312097076342,0.8439888848198784,gauge,1
ds-1987-H/Medium/short,naive,2.037742845939867,2.037742845939867,0.9699320937647964,1.0891774679241286,5.888693144827178,1.2783273639100972,8.953589219684645,1.427495305050026,2.160447604757451,1.4679470127420824,1.3114595395637347,0.8432288892341383,gauge,1
ds-1987-H/Medium/medium,naive,2.234729258219401,2.234729258219401,1.0529568990071614,1.1864885997855017,10.281903076171876,1.2741928100585938,20.442289717208062,1.49490108643328,2.161114454854459,1.5222146772348777,1.8974621028424303,0.8565686543782552,gauge,1
ds-1987-H/Medium/long,naive,1.6962931315104166,1.6962931315104166,0.9601794772677952,1.084119489942848,4.69825202094184,1.2704083760579428,24.742184368414,1.3024181861101358,1.9050018095448904,1.404421146134349,2.1069754281458453,0.8723203023274739,gauge,1
ds-1988-30T/Short/short,naive,0.1144052346547444,0.1144052346547444,0.1886630694071452,0.9945748631004429,0.1911262194315592,0.1758846282958984,12.662285382593478,0.3382384287078339,0.3620357151162169,0.201936750681382,0.1958346380763732,0.172066577275594,gauge,1
ds-1988-30T/Short/medium,naive,0.1892790264553494,0.1892790264553494,0.2386710272894965,1.2621280602277865,0.2515015496148003,0.2122692320081922,23.68466400183735,0.4350620949420317,0.4603868696339743,0.2525639636355286,0.326370477434966,0.2127582126193576,gauge,1
ds-1988-30T/Short/long,naive,0.1729498863220215,0.1729498863220215,0.2415042877197265,1.2748418294975217,0.2539245393541124,0.2124930487738715,26.60193025065256,0.4158724399644938,0.4400801932142742,0.2555621469190095,0.3630756670614752,0.219581561618381,gauge,1
ds-1989-H/Medium/short,naive,0.204648191278631,0.204648191278631,0.2485913941354462,1.3002766436717568,0.2463406071518406,0.2159133390946821,16.920009591127553,0.4523805823403907,0.478690120109119,0.26304896576496,0.2616043928697882,0.2091729135224313,gauge,1
ds-1989-H/Medium/medium,naive,0.1736965815226237,0.1736965815226237,0.2389888445536295,1.2801463866204217,0.2173068523406982,0.2192993799845377,30.674107655524008,0.4167692185402176,0.4328013121277755,0.2481821615065618,0.4023537279541659,0.1987080891927083,gauge,1
